id,iso3,id,langEn,langTh,titleEn,titleTh,verseEn,verseTh,playUrl,downloadTrack001Url,downloadZipUrl,shareProgUrl,Bible Abbr,Bible Reference,Book,Chapter,Verse,Verse Text,id,,Verse Text,Bible Reference1,Book1,Chapter1,Verse1,Verse Text1,,Verse Text1,,,EN Program Order
62834,CTG,3259,Bangla Chittagonian,บังกลา ชิตตาโกเนียน,LLL 6 JESUS - Teacher & Healer,LLL 6 พระเยซูเป็นผู้สอนและผู้รักษา,"2 Chronicles 7:14 If My people, who are called by My name, will humble themselves and pray and seek My face and turn from their wicked ways, then I will hear from heaven, and I will forgive their sin and will heal their land.","2 พงศาวดาร ถ้า​ประชาชน​ของ​เรา​ผู้ที่​เรา​ได้​ประทับ​ชื่อ​เราไว้ ถ่อมตัว​ลง​และ​อธิษฐาน และ​เริ่ม​แสวงหา​ใบ​หน้า​ของเรา และ​หันเห​ออก​จาก​วิถีทาง​ชั่ว​ทั้งหลาย​ของ​พวกเขา เรา​ก็​จะ​รับฟัง​จาก​สวรรค์ และ​จะ​ยกโทษ​บาป​ของ​พวกเขา​และ​จะ​รักษา​แผ่นดิน​ของ​พวกเขา
",fivefish.org/T62834,fivefish.org/T62834-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/62834.zip,5fi.sh/T62834,2CH,2 Chronicles 7:14,2 Chronicles,7,14,"If My people, who are called by My name, will humble themselves and pray and seek My face and turn from their wicked ways, then I will hear from heaven, and I will forgive their sin and will heal their land.",62834,,"2 Chronicles 7:14 If My people, who are called by My name, will humble themselves and pray and seek My face and turn from their wicked ways, then I will hear from heaven, and I will forgive their sin and will heal their land.",2 พงศาวดาร,2 พงศาวดาร,7,14,"ถ้า​ประชาชน​ของ​เรา​ผู้ที่​เรา​ได้​ประทับ​ชื่อ​เราไว้ ถ่อมตัว​ลง​และ​อธิษฐาน และ​เริ่ม​แสวงหา​ใบ​หน้า​ของเรา และ​หันเห​ออก​จาก​วิถีทาง​ชั่ว​ทั้งหลาย​ของ​พวกเขา เรา​ก็​จะ​รับฟัง​จาก​สวรรค์ และ​จะ​ยกโทษ​บาป​ของ​พวกเขา​และ​จะ​รักษา​แผ่นดิน​ของ​พวกเขา
",,"2 พงศาวดาร ถ้า​ประชาชน​ของ​เรา​ผู้ที่​เรา​ได้​ประทับ​ชื่อ​เราไว้ ถ่อมตัว​ลง​และ​อธิษฐาน และ​เริ่ม​แสวงหา​ใบ​หน้า​ของเรา และ​หันเห​ออก​จาก​วิถีทาง​ชั่ว​ทั้งหลาย​ของ​พวกเขา เรา​ก็​จะ​รับฟัง​จาก​สวรรค์ และ​จะ​ยกโทษ​บาป​ของ​พวกเขา​และ​จะ​รักษา​แผ่นดิน​ของ​พวกเขา
",,Bangla Chittagonian,6
75170,CTG,3259,Bangla Chittagonian,บังกลา ชิตตาโกเนียน,LLL 8 Acts of the HOLY SPIRIT,LLL 8 การงานของพระวิญญาณบริสุทธิ์,Job 31:1 I made a covenant with my eyes not to look lustfully at a young woman.,โยบ 31:1 ข้า​ทำ​ข้อตกลง​กับ​ดวงตา​ของ​ข้า​ว่า ข้า​จะ​ไม่​มอง​หญิงสาว​ด้วย​ความใคร่,fivefish.org/T75170,fivefish.org/T75170-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/75170.zip,5fi.sh/T75170,JOB,Job 31:1,Job,31,1,I made a covenant with my eyes not to look lustfully at a young woman.,75170,,Job 31:1 I made a covenant with my eyes not to look lustfully at a young woman.,โยบ 31:1,โยบ,31,1,ข้า​ทำ​ข้อตกลง​กับ​ดวงตา​ของ​ข้า​ว่า ข้า​จะ​ไม่​มอง​หญิงสาว​ด้วย​ความใคร่,,โยบ 31:1 ข้า​ทำ​ข้อตกลง​กับ​ดวงตา​ของ​ข้า​ว่า ข้า​จะ​ไม่​มอง​หญิงสาว​ด้วย​ความใคร่,,Bangla Chittagonian,7
2760,CTG,3259,Bangla Chittagonian,บังกลา ชิตตาโกเนียน,Words of Life,พระคำแห่งชีวิต,"Psalms 103:1 Praise the LORD, my soul; all my inmost being, praise His holy name.","สดุดี 103:1 จิตใจ​ของ​ข้าพเจ้า​เอ๋ย สรรเสริญ​พระยาห์เวห์เถิด หัวใจ​ทั้งดวง​ของข้าพเจ้า​เอ๋ย สรรเสริญ​ชื่อ​อันศักดิ์สิทธิ์​ของ​พระองค์เถิด
",fivefish.org/T2760,fivefish.org/T2760-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/2760.zip,5fi.sh/T2760,PSA,Psalms 103:1,Psalms,103,1,"Praise the LORD, my soul; all my inmost being, praise His holy name.",2760,,"Psalms 103:1 Praise the LORD, my soul; all my inmost being, praise His holy name.",สดุดี 103:1,สดุดี,103,1,"จิตใจ​ของ​ข้าพเจ้า​เอ๋ย สรรเสริญ​พระยาห์เวห์เถิด หัวใจ​ทั้งดวง​ของข้าพเจ้า​เอ๋ย สรรเสริญ​ชื่อ​อันศักดิ์สิทธิ์​ของ​พระองค์เถิด
",,"สดุดี 103:1 จิตใจ​ของ​ข้าพเจ้า​เอ๋ย สรรเสริญ​พระยาห์เวห์เถิด หัวใจ​ทั้งดวง​ของข้าพเจ้า​เอ๋ย สรรเสริญ​ชื่อ​อันศักดิ์สิทธิ์​ของ​พระองค์เถิด
",,Bangla Chittagonian,8
33761,BZI,8185,Bisu,บีซู,Bible Stories (Easy Reader),เรื่องราวในพระคัมภีร์,Psalms 111:10 The fear of the LORD is the beginning of wisdom; all who follow His precepts have good understanding. To Him belongs eternal praise.,สดุดี 111:10 การยำเกรง​พระยาห์เวห์​คือ​จุดเริ่มต้น​แห่งสติปัญญา ทุกคน​ที่​เชื่อฟัง​พระองค์​ก็​จะเป็น​คนที่​มีสติรอบคอบ พระองค์​จะได้รับ​การสรรเสริญ​ตลอดไป,fivefish.org/T33761,fivefish.org/T33761-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/33761.zip,5fi.sh/T33761,PSA,Psalms 111:10,Psalms,111,10,The fear of the LORD is the beginning of wisdom; all who follow His precepts have good understanding. To Him belongs eternal praise.,33761,,Psalms 111:10 The fear of the LORD is the beginning of wisdom; all who follow His precepts have good understanding. To Him belongs eternal praise.,สดุดี 111:10,สดุดี,111,10,การยำเกรง​พระยาห์เวห์​คือ​จุดเริ่มต้น​แห่งสติปัญญา ทุกคน​ที่​เชื่อฟัง​พระองค์​ก็​จะเป็น​คนที่​มีสติรอบคอบ พระองค์​จะได้รับ​การสรรเสริญ​ตลอดไป,,สดุดี 111:10 การยำเกรง​พระยาห์เวห์​คือ​จุดเริ่มต้น​แห่งสติปัญญา ทุกคน​ที่​เชื่อฟัง​พระองค์​ก็​จะเป็น​คนที่​มีสติรอบคอบ พระองค์​จะได้รับ​การสรรเสริญ​ตลอดไป,,Bisu,1
29841,BLR,6164,Blang-Shan,บลางชาน,Good News,ข่าวประเสริฐ,"Psalms 119: 9,11 I lift up my eyes to the mountains— where does my help come from? My help comes from the LORD, the Maker of heaven and earth.","สดุดี 119:9,11 คนหนุ่มๆ​จะ​รักษาชีวิต​ของตน​ให้​บริสุทธิ์​ได้อย่างไร ก็​ด้วย​การรักษา​คำบัญชา​ของพระอง 11ข้าพเจ้า​เก็บรักษา​คำ​สัญญา​ของพระองค์​ไว้ในใจ เพื่อ​ข้าพเจ้า​จะได้​ไม่ทำบาป​ต่อพระองค์",fivefish.org/T29841,fivefish.org/T29841-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/29841.zip,5fi.sh/T29841,PSA,"Psalms 119: 9,11",Psalms,119,"9,11","I lift up my eyes to the mountains— where does my help come from? My help comes from the LORD, the Maker of heaven and earth.",29841,,"Psalms 119: 9,11 I lift up my eyes to the mountains— where does my help come from? My help comes from the LORD, the Maker of heaven and earth.","สดุดี 119:9,11",สดุดี,119,"9,11",คนหนุ่มๆ​จะ​รักษาชีวิต​ของตน​ให้​บริสุทธิ์​ได้อย่างไร ก็​ด้วย​การรักษา​คำบัญชา​ของพระอง 11ข้าพเจ้า​เก็บรักษา​คำ​สัญญา​ของพระองค์​ไว้ในใจ เพื่อ​ข้าพเจ้า​จะได้​ไม่ทำบาป​ต่อพระองค์,,"สดุดี 119:9,11 คนหนุ่มๆ​จะ​รักษาชีวิต​ของตน​ให้​บริสุทธิ์​ได้อย่างไร ก็​ด้วย​การรักษา​คำบัญชา​ของพระอง 11ข้าพเจ้า​เก็บรักษา​คำ​สัญญา​ของพระองค์​ไว้ในใจ เพื่อ​ข้าพเจ้า​จะได้​ไม่ทำบาป​ต่อพระองค์",,Blang-Shan,1
63352,BLR,6164,Blang-Shan,บลางชาน,Good News,ข่าวประเสริฐ,Psalms 121:1-2 How can a young man keep his way pure? By living according to Your Word. I have hidden Your Word in my heart that I might not sin against You.,สดุดี 121:1-2 ข้าพเจ้า​แหงนหน้า​มอง​ขึ้นไป​ยัง​ภูเขาทั้งหลาย ความช่วยเหลือ​ของข้าพเจ้า​จะมา​จาก​ที่ไหนกัน ความช่วยเหลือ​ของข้าพเจ้า​มาจาก​พระยาห์เวห์ ผู้สร้าง​สวรรค์​และ​แผ่นดินโลก,fivefish.org/T63352,fivefish.org/T63352-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/63352.zip,5fi.sh/T63352,PSA,Psalms 121:1-2,Psalms,121,2-Jan,How can a young man keep his way pure? By living according to Your Word. I have hidden Your Word in my heart that I might not sin against You.,63352,,Psalms 121:1-2 How can a young man keep his way pure? By living according to Your Word. I have hidden Your Word in my heart that I might not sin against You.,สดุดี 121:1-2,สดุดี,121,2-Jan,ข้าพเจ้า​แหงนหน้า​มอง​ขึ้นไป​ยัง​ภูเขาทั้งหลาย ความช่วยเหลือ​ของข้าพเจ้า​จะมา​จาก​ที่ไหนกัน ความช่วยเหลือ​ของข้าพเจ้า​มาจาก​พระยาห์เวห์ ผู้สร้าง​สวรรค์​และ​แผ่นดินโลก,,สดุดี 121:1-2 ข้าพเจ้า​แหงนหน้า​มอง​ขึ้นไป​ยัง​ภูเขาทั้งหลาย ความช่วยเหลือ​ของข้าพเจ้า​จะมา​จาก​ที่ไหนกัน ความช่วยเหลือ​ของข้าพเจ้า​มาจาก​พระยาห์เวห์ ผู้สร้าง​สวรรค์​และ​แผ่นดินโลก,,Blang-Shan,2
29770,BLR,6164,Blang-Shan,บลางชาน,Words of Life 1,พระคำแห่งชีวิต 1,"Psalms 139:13-14 For You created my inmost being; You knit me together in my mother’s womb. I praise You because I am fearfully and wonderfully made; Your works are wonderful, I know that full well.",สดุดี 139:13-14 พระองค์​สร้าง​ทั้งจิต​และใจ​ของข้าพเจ้า พระองค์​ทอ​ข้าพเจ้า​เข้าด้วยกัน​ใน​ท้องแม่ ข้าพเจ้า​จึง​ขอบคุณ​พระองค์​เพราะ​งาน​ของพระองค์นั้น​ช่างน่าเกรง​ขาม​และน่าทึ่ง พระองค์​รู้จัก​ข้าพเจ้า​อย่าง​ทะลุปรุโปร่ง,fivefish.org/T29770,fivefish.org/T29770-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/29770.zip,5fi.sh/T29770,PSA,Psalms 139:13-14,Psalms,139,13-14,"For You created my inmost being; You knit me together in my mother’s womb. I praise You because I am fearfully and wonderfully made; Your works are wonderful, I know that full well.",29770,,"Psalms 139:13-14 For You created my inmost being; You knit me together in my mother’s womb. I praise You because I am fearfully and wonderfully made; Your works are wonderful, I know that full well.",สดุดี 139:13-14,สดุดี,139,13-14,พระองค์​สร้าง​ทั้งจิต​และใจ​ของข้าพเจ้า พระองค์​ทอ​ข้าพเจ้า​เข้าด้วยกัน​ใน​ท้องแม่ ข้าพเจ้า​จึง​ขอบคุณ​พระองค์​เพราะ​งาน​ของพระองค์นั้น​ช่างน่าเกรง​ขาม​และน่าทึ่ง พระองค์​รู้จัก​ข้าพเจ้า​อย่าง​ทะลุปรุโปร่ง,,สดุดี 139:13-14 พระองค์​สร้าง​ทั้งจิต​และใจ​ของข้าพเจ้า พระองค์​ทอ​ข้าพเจ้า​เข้าด้วยกัน​ใน​ท้องแม่ ข้าพเจ้า​จึง​ขอบคุณ​พระองค์​เพราะ​งาน​ของพระองค์นั้น​ช่างน่าเกรง​ขาม​และน่าทึ่ง พระองค์​รู้จัก​ข้าพเจ้า​อย่าง​ทะลุปรุโปร่ง,,Blang-Shan,3
29771,BLR,6164,Blang-Shan,บลางชาน,Words of Life 2,พระคำแห่งชีวิต 2,"Psalms 139:8 If I go up to the heavens, You are there; if I make my bed in the depths, You are there.",สดุดี 139:8 ถ้า​ข้าพเจ้า​จะ​ขึ้นไป​บนสวรรค์​พระองค์​ก็อยู่ที่นั่น ถ้า​ข้าพเจ้า​นอนลง​ที่​แดน​คนตาย​พระองค์​ก็อยู่ที่นั่น,fivefish.org/T29771,fivefish.org/T29771-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/29771.zip,5fi.sh/T29771,PSA,Psalms 139:8,Psalms,139,8,"If I go up to the heavens, You are there; if I make my bed in the depths, You are there.",29771,,"Psalms 139:8 If I go up to the heavens, You are there; if I make my bed in the depths, You are there.",สดุดี 139:8,สดุดี,139,8,ถ้า​ข้าพเจ้า​จะ​ขึ้นไป​บนสวรรค์​พระองค์​ก็อยู่ที่นั่น ถ้า​ข้าพเจ้า​นอนลง​ที่​แดน​คนตาย​พระองค์​ก็อยู่ที่นั่น,,สดุดี 139:8 ถ้า​ข้าพเจ้า​จะ​ขึ้นไป​บนสวรรค์​พระองค์​ก็อยู่ที่นั่น ถ้า​ข้าพเจ้า​นอนลง​ที่​แดน​คนตาย​พระองค์​ก็อยู่ที่นั่น,,Blang-Shan,4
37411,BRU,8378,Bru Eastern Tri,บรู ตะวันออก ตรี,Genesis Stories 1,ปฐมกาลตอนเรื่องที่ 1,"Psalms 23:1 The Lord is my Shepherd, I lack nothing.",สดุดี 23:1 พระยาห์เวห์​เลี้ยงดู​ข้าพเจ้า​เหมือน​เลี้ยงแกะ ดังนั้น ข้าพเจ้า​ไม่ขาด​อะไรเลย,fivefish.org/T37411,fivefish.org/T37411-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37411.zip,5fi.sh/T37411,PSA,Psalms 23:1,Psalms,23,1,"The Lord is my Shepherd, I lack nothing.",37411,,"Psalms 23:1 The Lord is my Shepherd, I lack nothing.",สดุดี 23:1,สดุดี,23,1,พระยาห์เวห์​เลี้ยงดู​ข้าพเจ้า​เหมือน​เลี้ยงแกะ ดังนั้น ข้าพเจ้า​ไม่ขาด​อะไรเลย,,สดุดี 23:1 พระยาห์เวห์​เลี้ยงดู​ข้าพเจ้า​เหมือน​เลี้ยงแกะ ดังนั้น ข้าพเจ้า​ไม่ขาด​อะไรเลย,,Bru Eastern Tri,1
37420,BRU,8378,Bru Eastern Tri,บรู ตะวันออก ตรี,Genesis Stories 2,ปฐมกาลตอนเรื่องที่ 2,Psalms 27:14 Wait for the Lord; be strong and take heart and wait for the Lord.,สดุดี 27:14 ให้​ฝาก​ความหวัง​ไว้​กับ​พระยาห์เวห์ ให้​เข้มแข็ง​และ​กล้าหาญไว้ ให้​ฝาก​ความหวัง​ไว้​กับ​พระยาห์เวห์,fivefish.org/T37420,fivefish.org/T37420-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37420.zip,5fi.sh/T37420,PSA,Psalms 27:14,Psalms,27,14,Wait for the Lord; be strong and take heart and wait for the Lord.,37420,,Psalms 27:14 Wait for the Lord; be strong and take heart and wait for the Lord.,สดุดี 27:14,สดุดี,27,14,ให้​ฝาก​ความหวัง​ไว้​กับ​พระยาห์เวห์ ให้​เข้มแข็ง​และ​กล้าหาญไว้ ให้​ฝาก​ความหวัง​ไว้​กับ​พระยาห์เวห์,,สดุดี 27:14 ให้​ฝาก​ความหวัง​ไว้​กับ​พระยาห์เวห์ ให้​เข้มแข็ง​และ​กล้าหาญไว้ ให้​ฝาก​ความหวัง​ไว้​กับ​พระยาห์เวห์,,Bru Eastern Tri,2
37421,BRU,8378,Bru Eastern Tri,บรู ตะวันออก ตรี,Genesis Stories 3,ปฐมกาลตอนเรื่องที่ 3,"Psalms 30:5 For His anger lasts only a moment, but His favor lasts a lifetime; weeping may stay for the night, but rejoicing comes in the morning.",สดุดี 30:5 ความ​โกรธ​เกรี้ยว​ของ​พระองค์​อยู่​เพียง​ชั่วคราว แต่​ความปรานี​ของ​พระองค์​นำ​ชีวิต​มาให้ เรา​อาจจะ​ร้องไห้​ใน​ยามค่ำคืน แต่​ใน​วันรุ่งขึ้น เรา​จะ​ชื่นบาน,fivefish.org/T37421,fivefish.org/T37421-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37421.zip,5fi.sh/T37421,PSA,Psalms 30:5,Psalms,30,5,"For His anger lasts only a moment, but His favor lasts a lifetime; weeping may stay for the night, but rejoicing comes in the morning.",37421,,"Psalms 30:5 For His anger lasts only a moment, but His favor lasts a lifetime; weeping may stay for the night, but rejoicing comes in the morning.",สดุดี 30:5,สดุดี,30,5,ความ​โกรธ​เกรี้ยว​ของ​พระองค์​อยู่​เพียง​ชั่วคราว แต่​ความปรานี​ของ​พระองค์​นำ​ชีวิต​มาให้ เรา​อาจจะ​ร้องไห้​ใน​ยามค่ำคืน แต่​ใน​วันรุ่งขึ้น เรา​จะ​ชื่นบาน,,สดุดี 30:5 ความ​โกรธ​เกรี้ยว​ของ​พระองค์​อยู่​เพียง​ชั่วคราว แต่​ความปรานี​ของ​พระองค์​นำ​ชีวิต​มาให้ เรา​อาจจะ​ร้องไห้​ใน​ยามค่ำคืน แต่​ใน​วันรุ่งขึ้น เรา​จะ​ชื่นบาน,,Bru Eastern Tri,3
