id,iso3,langID,langEn,langTh,titleEn,titleTh,verseEn,verseTh,playUrl,downloadTrack001Url,downloadZipUrl,program,shareProgUrl,,,
27241,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 2, Believing in God","พระคำแห่งชีวิต 2, เชื่อในพระเจ้า",1 Corinthians 14:33 For God is not a God of disorder but of peace - as in all the congregations of the Lord's people.,1 โครินธ์ 14:33 เพราะ​พระเจ้า​ไม่​ได้​เป็น​พระเจ้า​แห่ง​ความ​วุ่นวาย แต่​เป็น​พระเจ้า​แห่ง​สันติสุข เหมือน​กับ​ที่​พระองค์​เป็น​ใน​ที่ประชุม​ทุก​แห่ง​ของ​คน​ของ​พระเจ้า,fivefish.org/T27241,fivefish.org/T27241-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/27241.zip,27241,5fi.sh/T27241,,,
25790,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 3, Questions and Answers","พระคำแห่งชีวิต 3, คำถามและคำตอบ",1 Corinthians 14:40 But everything should be done in a fitting and orderly way.,1 โครินธ์ 14:40 แต่​ให้​ทำ​ทุก​อย่างนี้ อย่าง​เหมาะสม​และ​เป็น​ระเบียบ,fivefish.org/T25790,fivefish.org/T25790-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/25790.zip,25790,5fi.sh/T25790,,,
25791,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 4, Jesus Died for Us","พระคำแห่งชีวิต 4, พระเยซูสิ้นพระชนม์เพื่อเรา","1 Corinthians 15:58 Therefore, my dear brothers, stand firm. Let nothing move you. Always give yourselves fully to the work of the Lord, because you know that your labor in the Lord is not in vain.",1 โครินธ์ 15:58 ดังนั้น พี่น้อง​ที่รัก ให้​มั่นคง อย่า​หวั่นไหว และ​ให้​ทุ่มเท​กับ​งาน​ของ​องค์​เจ้า​ชีวิต​ตลอด​เวลา เพราะ​คุณ​ก็​รู้​ว่า​จะ​ได้รับ​รางวัล​สำหรับ​งาน​หนัก​ที่​คุณ​ทำ​เพื่อ​องค์​เจ้า​ชีวิต​นั้น​แน่,fivefish.org/T25791,fivefish.org/T25791-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/25791.zip,25791,5fi.sh/T25791,,,
78065,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 5, Creation to Christ","พระคำแห่งชีวิต 5, ตั้งแต่การสร้างจนถึงพระคริสต์",1 Corinthians 2:11 For who knows a person's thoughts except their own spirit within them? In the same way no one knows the thoughts of God except the Spirit of God.,1 โครินธ์ 2:11 เพราะ​ไม่มี​ใคร​รู้​ความคิด​ของ​คนอื่น​ได้​นอกจาก​วิญญาณ​ที่​อยู่​ใน​ตัว​ของ​เขา​เอง เช่น​เดียว​กัน ไม่มี​ใคร​รู้​ความคิด​ของ​พระเจ้า​ได้​นอกจาก​พระวิญญาณ​ของ​พระองค์​เอง,fivefish.org/T78065,fivefish.org/T78065-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78065.zip,78065,5fi.sh/T78065,,,
78066,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 6, Why Did Jesus Die?","พระคำแห่งชีวิต 6, ทำไมพระเยซูถึงสิ้นพระชนม์","1 Corinthians 2:12 We have not received the spirit of the world but the Spirit who is from God, that we may understand what God has freely given us.",1 โครินธ์ 2:12 เรา​ไม่ได้​รับ​วิญญาณ​ของ​โลกนี้ แต่​รับ​พระวิญญาณ​ที่​มา​จาก​พระเจ้า เพื่อ​เรา​จะ​ได้​เข้าใจ​สิ่งต่างๆ​ที่​พระเจ้า​ให้​เรา และ​พระองค์​ก็​ให้​เรา​อย่าง​ใจกว้าง​จริงๆ,fivefish.org/T78066,fivefish.org/T78066-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78066.zip,78066,5fi.sh/T78066,,,
78067,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 7, Fear of Evil Spirits","พระคำแห่งชีวิต 7, กลัววิญญาณชั่ว",1 Corinthians 3:16 Don’t you know that you yourselves are God’s temple and that God’s Spirit lives in you?,1 โครินธ์ 3:16 พวกคุณ​ไม่​รู้​หรือ​ว่า​พวกคุณ​เป็น​วิหาร​ของ​พระเจ้า และ​พระวิญญาณ​ของ​พระเจ้า​ก็​อยู่​ใน​หมู่​พวกคุณ,fivefish.org/T78067,fivefish.org/T78067-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78067.zip,78067,5fi.sh/T78067,,,
78068,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 8, Life of Christ 1","พระคำแห่งชีวิต 8, ชีวิตของพระคริสต์ 1","2 Corinthians 4:1 Therefore, since through God's mercy we have this ministry, we do not lose heart.",2 โครินธ์ 4:1 เรา​ไม่​ย่อท้อ​ง่ายๆ​เพราะ​งานนี้​พระเจ้า​เอง​เป็น​ผู้​มอบ​ให้​เรา​ทำ,fivefish.org/T78068,fivefish.org/T78068-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78068.zip,78068,5fi.sh/T78068,,,
78069,SOU,1167,Thai Southern,ไทยใต้,"Words of Life 9, Life of Christ 2","พระคำแห่งชีวิต 9, ชีวิตของพระคริสต์ 2","2 Corinthians 4:5 For we do not preach ourselves, but Jesus Christ our Lord, and ourselves as your servants for Jesus’ sake.",2 โครินธ์ 4:5 เรา​ไม่ได้​ประกาศ​ตัว​เรา​เอง แต่​เรา​ประกาศ​ว่า​พระเยซู​คริสต์​เป็น​องค์​เจ้า​ชีวิต และ​ตัวเรา​เอง​เป็น​ทาส​ของ​พวกคุณ เพราะ​เห็น​แก่​พระเยซู,fivefish.org/T78069,fivefish.org/T78069-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/78069.zip,78069,5fi.sh/T78069,,,
6841,PRT,2289,Tin Eastern,ลัวะ ตะวันออก,Words of Life,พระคำแห่งชีวิต,"2 Corinthians 5:17 Therefore, if anyone is in Christ, he is a new creation; the old has gone, the new has come!",2 โครินธ์ 5:17 ถ้า​ใคร​ก็ตาม​มีส่วน​ใน​พระคริสต์ คนนั้น​ได้​เข้า​สู่​โลกใหม่​ที่​พระเจ้า​ได้​สร้าง​ขึ้นมา​แล้ว สิ่ง​เก่าๆ​หายไป​หมดแล้ว ดูสิ สิ่ง​ใหม่ๆ​ก็​เกิดขึ้น,fivefish.org/T6841,fivefish.org/T6841-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/6841.zip,6841,5fi.sh/T6841,,,
10841,MLF,2290,Tin Western,ลัวะ ตะวันตก,Words of Life,พระคำแห่งชีวิต,"2 Corinthians 5:21 God made Him who had no sin to be sin for us, so that in Him we might become the righteousness of God.",2 โครินธ์ 5:21 พระเจ้า​ทำให้​พระคริสต์​ผู้​ที่​ไม่มี​บาป​กลายเป็น​คนบาป​เพื่อ​เรา เพื่อ​ว่า​ใน​พระคริสต์​นั้น ความ​ซื่อสัตย์​ของ​พระเจ้า จะ​ได้​เห็น​เด่นชัด​ใน​ตัวเรา,fivefish.org/T10841,fivefish.org/T10841-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/10841.zip,10841,5fi.sh/T10841,,,
37634,URK,1135,Urak Lawoi,อูรักลาโวจ,"5 loaves, 2 fishes & good diet",ขนมปังห้าก้อน ปลาสองตัวและอาหาร,"2 Corinthians 7:1 Therefore, since we have these promises, dear friends, let us purify ourselves from everything that contaminates body and spirit, perfecting holiness out of reverence for God.",2 โครินธ์ 7:1 เพื่อน​ที่รัก ในเมื่อ​เรา​มี​คำ​สัญญา​พวกนี้ ก็​ขอให้​เรา​ชำระ​ตัวเอง​จาก​ทุกสิ่ง​ทุกอย่าง​ที่​ทำ​ให้​ร่างกาย​และ​จิตใจ​สกปรก ทำ​ตัว​ให้​บริสุทธิ์​ครบถ้วน​เพราะ​ยำเกรง​พระเจ้า,fivefish.org/T37634,fivefish.org/T37634-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37634.zip,37634,5fi.sh/T37634,,,
37629,URK,1135,Urak Lawoi,อูรักลาโวจ,Festivals & Prayer,เทศกาลและคำอธิษฐาน,"2 Corinthians 9:6-7 Remember this: “Whoever sows sparingly will also reap sparingly, and whoever sows generously will also reap generously. Each man should give what he has decided in his heart to give, not reluctantly or under compulsion, for God loves a cheerful giver.”",2 โครินธ์ 9:6-7 จำ​เอา​ไว้​ว่า “คน​ที่​หว่านน้อย​ก็​จะ​เก็บเกี่ยว​น้อย และ​คน​ที่​หว่านมาก​ก็​จะ​เก็บเกี่ยว​มากแต่ละ​คน​ควร​จะ​ให้​ตาม​ที่​ตั้งใจ​ไว้ ไม่ใช่​ให้​ด้วย​ความ​เสียดาย​หรือ​ถูก​บังคับ เพราะ​พระเจ้า​รัก​คน​ที่​ให้​ด้วย​ใจ​ที่​ชื่นชม​ยินดี”,fivefish.org/T37629,fivefish.org/T37629-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37629.zip,37629,5fi.sh/T37629,,,
37626,URK,1135,Urak Lawoi,อูรักลาโวจ,Freedom from Fear,อิสรภาพจากความกลัว,"Galatians 2:20 I have been crucified with Christ and I no longer live, but Christ lives in me. The life I live in the body, I live by faith in the Son of God, who loved me and gave Himself for me.",กาลาเทีย 2:20 ผม​ได้​ถูก​ตรึง​บน​ไม้กางเขน​จน​ตาย​ไป​พร้อม​กับ​พระคริสต์ คน​ที่​มี​ชีวิต​อยู่​ตอนนี้​ไม่ใช่​ตัว​ผม​แล้ว​แต่​เป็น​พระคริสต์​ต่างหาก​ที่​อยู่​ใน​ตัว​ผม ชีวิต​ที่​มี​อยู่​เดี๋ยวนี้​ก็​เป็น​ชีวิต​ที่​ไว้วางใจ​ใน​พระบุตร​ของ​พระเจ้า ผู้​ที่รัก​ผม​และ​เสียสละ​ชีวิต​ให้​ผม,fivefish.org/T37626,fivefish.org/T37626-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37626.zip,37626,5fi.sh/T37626,,,
37635,URK,1135,Urak Lawoi,อูรักลาโวจ,Good Neighbour & Forgiveness,เพื่อนบ้านที่ดีและการให้อภัย,"Galatians 4:4-5 But when the set time had fully come, God sent His Son, born of a woman, born under the law, to redeem those under the law, that we might receive adoption to sonship.",กาลาเทีย 4:4-5 แต่​เมื่อ​ถึง​เวลา​ที่​เหมาะสม พระเจ้า​ก็​ได้​ส่ง​พระบุตร​ของ​พระองค์​โดย​คลอด​ออก​มา​จาก​ผู้หญิง และ​มีชีวิต​อยู่​ภายใต้​กฎ เพื่อ​มา​ปลดปล่อย​คน​ที่​อยู่​ภายใต้​กฎ​ให้​เป็น​อิสระ และ​เพื่อ​เรา​ทุกคน​จะ​ได้​เป็น​ลูก​ของ​พระเจ้า,fivefish.org/T37635,fivefish.org/T37635-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37635.zip,37635,5fi.sh/T37635,,,
35660,URK,1135,Urak Lawoi,อูรักลาโวจ,Good News,ข่าวประเสริฐ,"Galatians 5:1 It is for freedom that Christ has set us free. Stand firm, then, and do not let yourselves be burdened again by a yoke of slavery.",กาลาเทีย 5:1 เมื่อ​พระคริสต์​ได้​ปลดปล่อย​ให้​เรา​เป็น​อิสระ​แล้ว ก็​ให้​อยู่​อย่าง​คน​อิสระ​เถิด รักษา​มัน​ไว้​ให้ดี อย่า​กลับ​ไป​เป็น​ทาส​ของ​กฎ​อีก,fivefish.org/T35660,fivefish.org/T35660-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/35660.zip,35660,5fi.sh/T35660,,,
37628,URK,1135,Urak Lawoi,อูรักลาโวจ,Sea people & Value of Women,ชาวทะเลและคุณค่าของผู้หญิง,"Galatians 6:10 Therefore, as we have opportunity, let us do good to all people, especially to those who belong to the family of believers.",กาลาเทีย 6:10 ดังนั้น เมื่อ​มี​โอกาส​ก็​ให้​ทำดี​กับ​ทุกคน โดย​เฉพาะ​อย่างยิ่ง​กับ​ครอบครัว​ที่​ไว้วางใจ​ใน​พระเจ้า,fivefish.org/T37628,fivefish.org/T37628-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37628.zip,37628,5fi.sh/T37628,,,
37636,URK,1135,Urak Lawoi,อูรักลาโวจ,Songs,เพลง,"Galatians 6:9 Let us not become weary in doing good, for at the proper time we will reap a harvest if we do not give up.",กาลาเทีย 6:9 อย่า​เพิ่ง​ท้อแท้​ใน​การ​ทำดี เพราะ​เมื่อ​ถึง​เวลา​ที่​เหมาะ คุณ​ก็​จะ​ได้​เก็บเกี่ยว​ผล​จาก​การ​ทำดี​นั้น ถ้า​ไม่​เลิก​ไป​ซะก่อน​นะ,fivefish.org/T37636,fivefish.org/T37636-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37636.zip,37636,5fi.sh/T37636,,,
34990,URK,1135,Urak Lawoi,อูรักลาโวจ,Testimonies & Songs,คำพยาน & เพลง,"Ephesians 2:8-9 For it is by grace that you have been saved, through faith-and this not from yourselves, it is the gift of God-not by works, so that no one can boast.",เอเฟซัส 2:8-9 ที่​พวกคุณ​รอด​นั้น​เป็น​เพราะ​ความ​เมตตา​กรุณา​ของ​พระเจ้า ผ่าน​มา​ทาง​ความเชื่อ​ของ​คุณ ไม่ได้​มา​จาก​ตัว​ของ​คุณ​เอง แต่​เป็น​ของขวัญ​ที่​มา​จาก​พระเจ้ามัน​ไม่ได้​เป็น​ผล​มา​จาก​การ​กระทำ​ของ​ใคร เพื่อ​จะ​ได้​ไม่มี​ใคร​โอ้อวด​ได้,fivefish.org/T34990,fivefish.org/T34990-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/34990.zip,34990,5fi.sh/T34990,,,
37627,URK,1135,Urak Lawoi,อูรักลาโวจ,Victory over sin & Power of Unity,ชัยชนะเหนือบาปและพลังแห่งความสามัคคี,"Ephesians 3:16-17 I pray that out of His glorious riches He may strengthen you with power through His Spirit in your inner being, so that Christ may dwell in your hearts through faith. And I pray that you, being rooted and established in love.",เอเฟซัส 3:16-17 ขอให้​พระเจ้า​ที่​มั่งคั่ง​มหาศาล ช่วย​ให้​พวกคุณ​มี​พลังใจ​ที่​เข้มแข็ง​ผ่าน​ทาง​พระวิญญาณ​ของ​พระองค์ 17 ขอให้​พระคริสต์​ตั้ง​มั่นคง​อยู่​ในใจ​ของ​คุณ​เพราะ​คุณ​ไว้วางใจ​ใน​พระองค์ ขอให้​ลง​รากลึก​มั่นคง​ใน​ความรัก,fivefish.org/T37627,fivefish.org/T37627-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/37627.zip,37627,5fi.sh/T37627,,,
9410,URK,1135,Urak Lawoi,อูรักลาโวจ,Words of Life,พระคำแห่งชีวิต,"Ephesians 3:20-21 Now to Him who is able to do immeasurably more than all we ask or imagine, according to His power that is at work within us, to Him be glory in the church and in Christ Jesus throughout all generations, for ever and ever!",เอเฟซัส 3:20-21 พระเจ้า​สามารถ​ทำได้​ทุกสิ่ง​มาก​ยิ่งกว่า​ที่​เรา​จะขอ​หรือ​คิด​ได้ ด้วย​ฤทธิ์​อำนาจ​ของ​พระองค์​ที่​กำลัง​ทำงาน​อยู่​ใน​ตัวเรา ขอให้​พระเจ้า​ได้รับ​เกียรติ​ทั้ง​จาก​หมู่ประชุม​ของ​พระองค์ และ​จาก​พระเยซู​คริสต์​ทุกยุค​ทุกสมัย​ตลอดไป อาเมน,fivefish.org/T9410,fivefish.org/T9410-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/9410.zip,9410,5fi.sh/T9410,,,
64433,URD,61,Urdu,อูรดู,Good News,ข่าวประเสริฐ,"Ephesians 5:3 But among you there must not be even a hint of sexual immorality, or of any kind of impurity, or of greed, because these are improper for God’s holy people.",เอเฟซัส 5:3 เรื่อง​ความ​ผิดบาป​ทางเพศ เรื่อง​ลามก​ทุกอย่าง หรือ​ความ​มักมาก​ใน​กาม แม้แต่​จะ​พูดถึง​ก็​อย่าเลย เพราะ​มัน​ไม่เหมาะ​กับ​คน​ที่​เป็น​ของ​พระเจ้า,fivefish.org/T64433,fivefish.org/T64433-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64433.zip,64433,5fi.sh/T64433,,,
74723,URD,61,Urdu,อูรดู,LLL 1 Beginning with GOD,LLL 1 เริ่มต้นกับพระเจ้า,"Philippians 2:3-4 Do nothing out of selfish ambition or vein conceit, but in humility consider others better than yourselves. Each of you should look not only to your own interests, but also the interests of others.",ฟีลิปปี 2:3-4 อย่า​ทำ​อะไร​ที่​ชิงดี​ชิงเด่น​กัน หรือ​เพราะ​หลง​คิด​ว่า​ตัวเอง​เก่ง แต่​ให้​ถ่อมตัว​ลง และ​มอง​คน​อื่น​ว่า​สำคัญ​กว่า​ตัวเอง 4 อย่า​ให้​ใคร​คิด​เห็น​แต่​ประโยชน์​ส่วนตัว แต่​ให้​คิดถึง​ประโยชน์​ของ​คน​อื่น​ด้วย,fivefish.org/T74723,fivefish.org/T74723-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74723.zip,74723,5fi.sh/T74723,,,
74724,URD,61,Urdu,อูรดู,LLL 2 Mighty Men of GOD,LLL 2 ผู้ได้รับอำนาจจากพระเจ้า,"Philippians 4:12 I know what it is to be in need, and I know what it is to have plenty. I have learned the secret of being content in any and every situation, whether well fed or hungry, whether living in plenty or in want.",ฟีลิปปี 4:12 ผม​รู้​ว่า​จะ​พอใจ​ได้​อย่างไร​ทั้ง​ตอน​ที่​ขัดสน และ​ตอน​ที่​มี​อย่าง​เหลือ​เฟือ ไม่​ว่า​จะ​อยู่​ใน​สภาพ​ไหน​ก็​ตาม ผม​ได้​เรียนรู้​เคล็ดลับ​ว่า​จะ​อยู่​อย่างไร ใน​เวลา​ที่​อิ่ม​ท้อง​หรือ​หิวโหย ใน​เวลา​ที่​มี​เหลือเฟือ​หรือ​ขาดแคลน,fivefish.org/T74724,fivefish.org/T74724-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74724.zip,74724,5fi.sh/T74724,,,
74725,URD,61,Urdu,อูรดู,LLL 3 Victory through GOD,LLL 3 ชัยชนะโดยพระเจ้า,Philippians 4:13 I can do everything through Him who gives me strength.,ฟีลิปปี 4:13 พระคริสต์​ให้​ผม​มี​กำลัง​ที่​จะ​ทน​ได้​กับ​ทุก​สิ่ง,fivefish.org/T74725,fivefish.org/T74725-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74725.zip,74725,5fi.sh/T74725,,,
74726,URD,61,Urdu,อูรดู,LLL 4 Servants of GOD,LLL 4 ผู้รับใช้ของพระเจ้า,Philippians 4:19 And my God will meet all your needs according to His glorious riches in Jesus Christ.,ฟีลิปปี 4:19 พระเจ้า​ของ​ผม​จะ​ให้​ทุก​สิ่ง​ที่​จำเป็น​สำหรับ​คุณ จาก​ความ​มั่งคั่ง​อัน​มหาศาล​ของ​พระองค์​ที่​อยู่​ใน​พระเยซู​คริสต์,fivefish.org/T74726,fivefish.org/T74726-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74726.zip,74726,5fi.sh/T74726,,,
74727,URD,61,Urdu,อูรดู,LLL 5 On Trial for GOD,LLL 5 การทดสอบเพื่อพระเจ้า,"Philippians 4:6 Do not be anxious about anything, but in everything, by prayer and petition, with thanksgiving, present your requests to God.",ฟีลิปปี 4:6 เลิก​กังวล​ได้​แล้ว แต่​ให้​อธิษฐาน​ใน​ทุกๆ​ สถานการณ์ และ​ขอ​ใน​สิ่ง​ที่​คุณ​ต้องการ​จาก​พระเจ้า และ​เมื่อ​อธิษฐาน​ก็​ให้​ขอบคุณ​พระเจ้า​ด้วย,fivefish.org/T74727,fivefish.org/T74727-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/74727.zip,74727,5fi.sh/T74727,,,
77480,URD,61,Urdu,อูรดู,LLL 6 JESUS - Teacher & Healer,LLL 6 พระเยซูเป็นผู้สอนและผู้รักษา,"Philippians 4:7 And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.",ฟีลิปปี 4:7 แล้ว​สันติสุข​ที่​มา​จาก​พระเจ้า ซึ่ง​ดี​กว่า​สันติสุข​ที่​มา​จาก​แผน​งาน​ต่างๆ​ของ​มนุษย์ จะ​ปกป้อง​รักษา​จิตใจ และ​ความคิด​ของ​คุณ​ไว้​ใน​พระเยซู​คริสต์,fivefish.org/T77480,fivefish.org/T77480-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/77480.zip,77480,5fi.sh/T77480,,,
77490,URD,61,Urdu,อูรดู,LLL 7 JESUS - Lord & Saviour,LLL 7 พระเยซูเป็นพระเจ้าและพระผู้ช่วยให้รอด,"Philippians 4:8 Finally, brothers and sisters, whatever is true, whatever is noble, whatever is right, whatever is pure, whatever is lovely, whatever is admirable—if anything is excellent or praiseworthy—think about such things.",ฟีลิปปี 4:8 สุดท้าย​นี้ พี่น้อง​ครับ อะไร​ก็​ตาม​ที่​จริง ที่​น่านับถือ ที่​ถูกต้อง ที่​บริสุทธิ์ ที่​น่ารัก ที่​น่ายกย่อง นั่น​คือ​อะไรก็ตาม​ที่​ยอดเยี่ยม​และ​น่าสรรเสริญ ให้​เอาใจใส่​ใน​เรื่อง​เหล่า​นั้น,fivefish.org/T77490,fivefish.org/T77490-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/77490.zip,77490,5fi.sh/T77490,,,
77500,URD,61,Urdu,อูรดู,LLL 8 Acts of the HOLY SPIRIT,LLL 8 การงานของพระวิญญาณบริสุทธิ์,"Colossians 3:1-2 Since, then, you have been raised with Christ, set your hearts on things above, where Christ is, seated at the right hand of God. Set your minds on things above, not on earthly things.",โคโลสี 3:1-2 พระเจ้า​ได้​ทำ​ให้​คุณ​ฟื้น​ขึ้น​จาก​ความตาย​กับ​พระคริสต์​แล้ว อย่าง​นั้น​ให้​แสวงหา​สิ่ง​ต่างๆ​ที่​อยู่​เบื้องบน ซึ่ง​เป็น​ที่​ที่​พระคริสต์​นั่ง​อยู่​ทาง​ขวา​มือ​ของ​พระเจ้า 2ให้​ใจ​ของ​คุณ​จดจ่อ​อยู่​กับ​สิ่ง​ที่​อยู่​เบื้องบน ไม่​ใช่​สิ่ง​ที่​อยู่​ใน​โลก,fivefish.org/T77500,fivefish.org/T77500-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/77500.zip,77500,5fi.sh/T77500,,,
64434,URD,61,Urdu,อูรดู,Lord Your Name Be Lifted High,ยกพระนามของพระเจ้าสูงสุด,"Colossians 3:12 Therefore, as God's chosen people, holy and dearly loved, clothe yourselves with compassion, kindness, humility, gentleness and patience.",โคโลสี 3:12 ดังนั้น​ใน​ฐานะ​ที่​เรา​เป็น​คน​ที่​พระเจ้า​ได้​เลือก เป็น​คน​ของ​พระเจ้า และ​เป็น​คน​ที่​พระองค์​รัก ก็​ให้​สวม​ใส่​ความ​เห็นอก​เห็นใจ ความ​มี​น้ำใจ ความ​ถ่อม​ตน ความ​สุภาพ​อ่อนโยน และ​ความอดทน,fivefish.org/T64434,fivefish.org/T64434-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64434.zip,64434,5fi.sh/T64434,,,
31590,URD,61,Urdu,อูรดู,Portrait of Jesus,ชีวิตของพระเยซู,"Colossians 3:15 Let the peace of Christ rule in your hearts, since as members of one body you were called to peace. And be thankful.",โคโลสี 3:15 ขอให้​สันติสุข​จาก​พระคริสต์​มา​ครอบ​ครอง​จิตใจ​ของ​คุณ เพราะ​พระเจ้า​ได้​เรียก​คุณ​ให้​อยู่​กัน​อย่าง​สันติ​ใน​ร่างกาย​เดียว​กัน และ​ขอให้​เป็น​คน​ที่​รู้จัก​ขอบคุณ​พระเจ้า​อยู่​เสมอ,fivefish.org/T31590,fivefish.org/T31590-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/31590.zip,31590,5fi.sh/T31590,,,
2781,URD,61,Urdu,อูรดู,Words of Life (H),พระคำแห่งชีวิต (H),"1 Timothy 1:17 Now to the King eternal, immortal, invisible, the only God, be honor and glory for ever and ever. Amen.",1 ทิโมธี 1:17 ขอให้​พระองค์​ผู้​เป็น​กษัตริย์​ของ​คน​ทุกยุค​ทุกสมัย ผู้​ไม่​มี​วัน​ตาย ผู้​ไม่​มี​ใคร​มอง​เห็น​ได้ และ​ผู้​เป็น​พระเจ้า​แต่​เพียง​องค์​เดียว ได้รับ​เกียรติ​และ​สง่าราศี อยู่​เสมอ​และ​ตลอดไป อาเมน,fivefish.org/T2781,fivefish.org/T2781-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/2781.zip,2781,5fi.sh/T2781,,,
2740,URD,61,Urdu,อูรดู,Words of Life (M) 1,พระคำแห่งชีวิต (M) 1,"2 Timothy 2:22 Flee the evil desires of youth and pursue righteousness, faith, love and peace, along with those who call on the Lord out of a pure heart.",2 ทิโมธี 2:22 ให้​วิ่งหนี​จาก​ราคะตัณหา​ของ​คน​หนุ่มสาว แต่​ไล่ตาม​สิ่ง​ที่​ถูกต้อง เช่น​ความเชื่อ ความรัก และ​สันติสุข ร่วมกับ​คน​เหล่านั้น​ที่​ร้องเรียก​องค์​เจ้า​ชีวิต​ด้วย​ใจ​ที่​สะอาด​บริสุทธิ์,fivefish.org/T2740,fivefish.org/T2740-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/2740.zip,2740,5fi.sh/T2740,,,
2741,URD,61,Urdu,อูรดู,Words of Life (M) 2,พระคำแห่งชีวิต (M) 2,"2 Timothy 3:16 All Scripture is God-breathed and is useful for teaching, rebuking, correcting and training in righteousness.",2 ทิโมธี 3:16 ทุกๆข้อ​ใน​พระคัมภีร์ พระเจ้า​เป็น​ผู้​ดลใจ​ให้​เขียน​ขึ้นมา เพื่อ​เป็น​ประโยชน์​ใน​การ​สั่งสอน​ความจริง ชี้​ให้​คน​เห็น​ถึง​ความบาป​ใน​ชีวิต ช่วย​ปรับปรุง​แก้ไข​ให้​คนดี​ขึ้น และ​ฝึก​คน​ให้​ทำ​ตามใจ​พระเจ้า,fivefish.org/T2741,fivefish.org/T2741-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/2741.zip,2741,5fi.sh/T2741,,,
12741,VIE,4568,Vietnamese,เวียดนาม,Good News,ข่าวประเสริฐ,"Titus 3:5 He saved us, not because of righteous things we had done, but because of His mercy. He saved us through the washing of rebirth and renewal by the Holy Spirit.",ทิตัส 3:5 พระองค์​ได้​ช่วย​ให้​เรา​รอด ไม่​ใช่​เพราะ​เรา​ทำดี แต่​เป็น​เพราะ​ความ​เมตตา​กรุณา​ของ​พระองค์​ต่างหาก พระองค์​ได้​ชำระ​ล้าง​เรา ซึ่ง​ทำ​ให้​เรา​เกิด​ใหม่ และ​ถูก​สร้าง​ขึ้น​มา​ใหม่​ด้วย​ฤทธิ์เดช​ของ​พระวิญญาณ​บริสุทธิ์,fivefish.org/T12741,fivefish.org/T12741-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/12741.zip,12741,5fi.sh/T12741,,,
